record_id	title_original	source_deposit	translation_status	notes
obi-v02-n0139-tx-p0241	မန္တလေးမြို့နန်းတွင်းရုံ ၅၂၈ ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0140-ob-p0242	ငဝဲသင်ဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0141-ob-p0243	ပုံနား ဤန်ချံသင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0141-re-p0244	ပုံနား ဤန်ချံသင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0142-ob-p0245	မန္တလေးမြို့နန်းတွင်းရုံ ၃၁၃/က ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0142-re-p0245	မန္တလေးမြို့နန်းတွင်းရုံ ၃၁၃/ခ ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0143-ob-p0246	ကျောင်းဘုရားစသည်ကို လှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0144-re-p0247	တိုင်းရင်းပုံအမှတ် ၃၃၉/ခ ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0145-tx-p0248	ကျွန်နှင့်မြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v02-n0145-tx-p0249	ကျွန်နှင့်မြေလှူသောကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0001-ob-p0001	တျြာမြမ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0002-re-p0002	ရတ္ထပိစည်း လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0003-ob-p0003	သင်္ဃရာဇာပဏ္ဍိတ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0004-ob-p0004	သင်ကသူ လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0005-ob-p0005	အိုန်ရောက်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0006-ob-p0007	တရုပ်ပြေး (နရသီဟပတေ့)မင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0007-ob-p0008	ဖုန်မြတ်တိဿထေရ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0007-re-p0008	ဖုန်မြတ်တိဿထေရ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0008-ob-p0009	စိုးမင်းကြာသဝတ် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0008-re-p0011	စိုးမင်းကြသဝတ် လင်မယား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0009-ob-p0012	တာမလိန်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0010-ob-p0013	ဖုန်းသည် ငကောင်းသင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0011-ob-p0014	သ္ခိင်စကုကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0012-ob-p0018	အနာထပိန်သူဌေး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0013-ob-p0019	ငါမိုဝ်သင် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0014-re-p0020	ငါပိုက်သင် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0015-ob-p0021	စယ်ယသိန် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0016-ob-p0022	ပုဂံပြတိုက် အမှတ် ၈၅ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0016-re-p0023	ပုဂံပြတိုက် အမှတ် ၈၅ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0017-ob-p0024	အိုန်ကုသင် သားပန်စင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0018-ob-p0025	ငါမြိုက်သင် လင်မယားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0019-ob-p0026	သူကြွယ် ငပ္လည်စံသင်နှင့် သူကြွယ် ငါထက်မည်တို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0020-tx-p0027	သိင်္ကသူ သမီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0021-ob-p0028	သိင်္ဃသူ သမီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0022-ob-p0033	သိမ်ကုန်းဘုရား တန်တိုင်းတွင်းရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0023-ob-p0033	သူကြွယ် အိုမ်ဖွယ်သင်နှင့် သားများကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0023-re-p0034	သူကြွယ် အိုမ်ဖွယ်သင်နှင့် သားများကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0024-re-p0036	တျြာမွန် မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0024-tx-p0035	တျြာမွန် မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0025-ob-p0037	တျြာမွန် မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0025-re-p0038	တျြာမွန်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0026-ob-p0039	နရသီဟပတေ့မင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0026-re-p0041	နရသီဟပတေ့မင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0027-ob-p0043	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0027-re-p0045	ငဖုန်စိုးသင် လင်မယားစသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0028-ob-p0046	ငကောင်ဖသင် မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0029-re-p0047	သိင်္ဃသူသမီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0030-ob-p0048	ဖုန်းသည် သင်္ဃထီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0031-ob-p0049	မင်းဆရာ ဓမ္မရာစကဝိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0032-tx-p0051	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံတွင်း အမှတ် ၄၄၅ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0033-ob-p0052	ငဝံဖ္လည်သင်နှင့် ငဖုန်ဆုံသင် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0034-ob-p0053	သူကြွယ် ငါဝံဖ္လည်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0035-ob-p0055	သုလဖရစ်သား စေယျဝတ္တနာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0035-re-p0056	သုလဖရစ်သား စေယျဝတ္ထနကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0036-ob-p0057	သုခမိန်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0037-ob-p0058	သ္ခိင်ဖွါးဇဝ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0038-ob-p0062	အစောလတ်မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0038-re-p0064	အစောလတ်မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0039-ob-p0065	တရုပ်ပြေးမင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0040-ob-p0066	သမထီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0041-ob-p0068	မြတ်ကြီးအလစ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0042-ob-p0068	မုခ် ၂ ဆင့်ဂူဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0043-ob-p0070	မင်းမယား စခီပိုရ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0044-re-p0072	နရသီဟပတေ့မင်းနှင့် အရီးစောကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0045-re-p0073	သမန္တပတိယ် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0046-re-p0074	သ္ခိင်ဖွါးဇဝ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0047-ob-p0077	မင်းဖကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0048-ob-p0078	သရက္ခန်ကျောင်းတော်ရာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0049-ob-p0079	သူကြွယ်မကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0050-ob-p0080	ရမ္မနာသင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0051-ob-p0081	သစ်မထီးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0052-re-p0083	မနောရဇာ၏့သားများကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0053-ob-p0085	မြင်းခုန်တိုင် သ္ခိင်မဟာထီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0054-ob-p0087	နက္ကပို့သား ငါလတ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0055-ob-p0089	သံပျင် လက်ဆောင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0056-ob-p0090	ရပ်တော်မူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0056-re-p0091	ရပ်တော်မူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0057-tx-p0092	သိရိဝဎနာ အမတ်ကြီးနှင့် မင်းသမီး မင်းစောလတ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0058-ob-p0094	သူကြွယ် ဥပကုတ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0059-ob-p0095	မိဖုရားစော ပုလဲမယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0060-ob-p0097	တရုပ်ပြေးမင်းကြီး၏့ အမတ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0061-ob-p0100	သမ္ဗျင်ကြည်စင် လင်မယားစသောသူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0062-ob-p0102	သမန်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0063-ob-p0103	နရသီဟပတေ့မင်း၏့ အရီးစောမိဖွါးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0063-re-p0106	နရသီဟပတေ့မင်း၏့ အရီးစောမိဖွါးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0064-ob-p0109	အို့ချတ်ဖွယ်သင် စသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0065-ob-p0109	ဖုန်သည် ဖတ္တပညာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0066-ob-p0110	ဇေယသွတ်ဘုရားအတွင်းရှိ ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0066-re-p0111	ဇေယသွတ်ဘုရားတွင်းရှိ ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0067-ob-p0112	မြို့သူကြီး ရတနဆန်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0068-ob-p0113	မင်းသမီး အစော ပတည်သာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0069-ob-p0114	သူကြွယ်မကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0070-re-p0115	ကျစွာမင်း မိထွေးတော်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0071-ob-p0117	မင်းဆရာ ဒိသာဗြာမုက် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0072-re-p0119	ငါကြည်စုသင် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0073-ob-p0120	စတုရင်္ဂဗိဇယ် သ္မီးမောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0074-ob-p0122	မိတြကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0075-ob-p0123	သ္ခိင်မဟာဓိ တိလောကရင်သိကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0076-re-p0124	တာမလိန်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0077-ob-p0127	ပြည်တော်သာ သိခင်မဟာထီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0077-re-p0128	ပြည်တော်သာ သိခင် မဟာထီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0078-ob-p0131	ငါပေါင်သင်သိမ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0079-tx-p0132	တာမလိန်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0079-tx-p0134	တာမလိန်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0080-ob-p0135	သူကြွယ် အစလပို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0081-ob-p0135	ကျစွာမင်းကြီးနှင့် မိဖုရား ဖွားဇောကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0082-ob-p0138	သတင်းသည် အပယ်ငယ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0083-ob-p0139	မင်းဤမ်ကြီး ကျောက်စာ၊၂ မျက်နှာ၊ မျက်နှာ	zenodo_4321314	not_started	
obi-v03-n0084-ob-p0141	သျှင်ဒိသာပါမောက္ခ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0085-ob-p0145	ငဖ္လစ်သင်ကြီးစသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0085-re-p0146	ငဖ္လစ်သင်ကြီး စသောသူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0086-ob-p0147	သ္ခိင်ရစသူနှင့် အမိဖွါးစော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0086-re-p0150	သ္ခိင်ရစသူနှင့် အမိဖွါးစော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0087-ob-p0152	သ္ခိင်ရာဇသူနှင့် အမိဘွားစောကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0087-re-p0155	သ္ခိင်ရာဇသူနှင့် အမိဘွားစော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0088-ob-p0158	အသင်္ခယာ အုတ်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0089-ob-p0159	ဝံပဲကာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0090-ob-p0160	ပုထိုးနီမင်းနှင့် မင်းကျစွာမောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0090-re-p0161	ပုထိုးနီမင်းမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0091-ob-p0162	မဟာရစ်စေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0091-re-p0164	မဟာရစ်စေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0092-ob-p0167	အမတ်ကြီး ဣန္တပစ္စရာကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0093-ob-p0168	မမံဘုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0094-ob-p0169	သူကြွယ် ငက္လုမ်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0095-re-p0170	သ္ခိင်ကုနကမ္ဘီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0096-ob-p0171	တလုပ်မြို့ သုံးပန်လှဘုရားမှကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0097-ob-p0172	သူကြွယ် ငက္လုမ်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0098-ob-p0173	သံပျင်ဇေယျသူဌေးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0099-ob-p0174	ဣန္ဒပဇ္ဇရာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0100-ob-p0175	ဖုမ်မသင်ကြံစသော သူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0101-re-p0176	မမံဘုရားကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0102-ob-p0177	ကမ္မပိစည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0102-re-p0178	ကမ္မပိစည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0103-ob-p0179	သီဟသူရမင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0104-ob-p0181	နေရမုတ်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0104-re-p0182	နေရမုတ်ဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0105-ob-p0183	ငရောက်သင် လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0106-ob-p0184	ယမွတ်ဖယကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0107-ob-p0185	မင်းမတ် သတျာ ပိစည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0108-ob-p0187	သိမ်ကျောင်းစေတီအား မြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0109-ob-p0187	သံပျင် သတျာပတေ့ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0109-re-p0189	သံပျင် သတျာပတေ့ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0110-ob-p0190	အမတ်ဥတိန်ငယ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0111-re-p0191	သံပျင် စတုရင်္ဂဗိဇယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0112-ob-p0192	သုဇာတာ ဂဏာနို့ဆွမ်း ကပ်ရာဌာန ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0113-ob-p0193	မိသင်၏့သား ငါတပါ ညီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0114-ob-p0193	စာသင်ဂူဘုရားအနီးရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0115-ob-p0194	သမ္ဘူလဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0116-ob-p0196	မ္လတ်ကြီးစွာ သိမ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0117-ob-p0197	မိဘုရားစောကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0118-ob-p0198	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0119-tx-p0202	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0120-ob-p0204	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0121-ob-p0205	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0122-re-p0206	သစ်မထီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0123-ob-p0209	ပေါင်လောင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0123-re-p0210	ပေါင်လောင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0124-ob-p0212	ကသပကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0124-tx-p0213	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	zenodo_4321314	not_started	
obi-v03-n0125-ob-p0214	အသင်္ခယာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0126-ob-p0217	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0127-ob-p0218	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0128-ob-p0218	စတ္တလင်္ကပတေ့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0128-re-p0219	စတ္တလင်္ကပတေ့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0129-ob-p0220	သင်္ဃဒိပ္ပကျောင်းမှ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0130-ob-p0221	သူကြွယ် ငပ္လည်ရသင် စသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0131-ob-p0222	ရာစပါ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0132-ob-p0225	မင်းမတ် သုဖရစ်စသော သူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0133-ob-p0227	စစ်သူကြီး လက်ဝဲ အမတ်ကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0134-tx-p0228	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0134-tx-p0229	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0134-tx-p0230	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0135-ob-p0230	ချံသာပတေ့ လင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0136-re-p0232	ချံသာပတေ့ လင်မယား ကျောက်စာ၂ မျက်နှာ	zenodo_4321314	not_started	
obi-v03-n0137-ob-p0234	လှည်းငှူးနှင့် အမတ်ကြီး ရာဇသင်ကြံတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0138-ob-p0235	လှည်းငှူးနှင့်အမတ်ကြီး ရာဇသင်းကြံတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0139-re-p0236	မင်းအသင်္ခယာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0140-ob-p0237	ဆင်ဖြူသ္ခိင်သမီး စောထွေး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0141-ob-p0238	မင်းမတ်ကြီး သုံယောက် နှမကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0142-ob-p0240	မင်းသိင်္ကသူ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0142-re-p0241	မင်းသိင်္ကသူ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0143-ob-p0242	စေတီလှဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0144-ob-p0243	စစ်သူကြီး တုရင်ကပိုစသည်တို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0145-ob-p0245	ငလက်စွယ်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0146-ob-p0246	မြတ်ကြီး ပိကုန်ထေ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0147-ob-p0247	မိဖုရားစော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0148-re-p0249	ငါကြံလှောက်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0149-ob-p0251	သူကြွယ်မ ငသယ်သင် မယားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0150-ob-p0252	အဘယထော တောကျောင်း မြတ်ကြီး စေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0151-ob-p0253	ပင်းယ ရွှေစည်းခုံဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0152-ob-p0254	တောင်ခွင်ကျောင်းနှင့် ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0153-ob-p0255	သိန်ကပကြံကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0154-ob-p0257	ကိုရံသူကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0155-ob-p0259	ကျောင်းသည် ငပြည်ညီ လင်မယား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0156-ob-p0259	မင်းမတ်ကြီး ရစကကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0157-ob-p0260	ဆုံသည် အိုမ်ကန်တူ ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0158-ob-p0261	မဟာကဿပ ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0159-ob-p0264	ရှင်မဟာကဿပ ဘုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0159-re-p0268	ရှင်မဟာကဿပ ဘုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0160-tx-p0272	မြတ်ကြီးညောင် မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0161-re-p0273	ဤမ်ကြီးသည် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0162-ob-p0274	မန္တလေးမြို့နန်းတွင်းရုံ အမှတ် ၃၈၉ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0163-ob-p0275	ငမန်ဩင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0164-ob-p0276	အနန္တသူ မောင်နှံကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0165-ob-p0279	လောက ရွှေဘုံသာဘုရားအနီးရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0165-re-p0280	လောကရွှေဘုံသာဘုရား အနီးရှိကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0166-ob-p0281	ဟန်လင်းကျောက်စာရုံ အမှတ် ၁၂ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0167-ob-p0282	မင်းအသင်္ခယာကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0168-ob-p0283	တရားနိုင်ကြောင်းရေးထိုးသောကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0169-ob-p0285	သိမ်ဘုရားနှင့် ကျောင်းကြီးဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0169-re-p0287	ကူနီဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0170-ob-p0289	မင်းသိင်္ကပတေ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0171-ob-p0290	အနန္တသူ ဘုရားကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0171-re-p0291	အနန္တသူ ဘုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0172-re-p0292	မဟာ အနာထပိန်သူဌေး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0173-ob-p0293	ရတနာစေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0173-re-p0295	ရတနာစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0174-ob-p0296	အောင်သာဖ စသောသူတို့ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0175-re-p0297	မိဖုရား အိုမ်ပ္လည်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0176-ob-p0298	သူကြွယ် ဥတ္တမဖြစ်သား အရွယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0177-ob-p0299	ဖုမ္မတေ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0178-ob-p0299	ကန်စွက်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0179-ob-p0300	တောင်ငယ် ဥမ္မင်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0180-ob-p0301	အမတ်ကြီး အရိမတ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0181-re-p0302	သပေါက်သူကြီး စသောသူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0182-ob-p0304	ငဇွန်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0183-ob-p0305	သျှင်မဟာထီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0184-ob-p0306	ရာဇသင်ကြံ မျောက်သားကျောက်စာ	zenodo_4321314	not_started	
