record_id	source_field	label_original	place_id
obi-v02-n0132-tx-p0233	place_of_origin_original	Hsudaungpyi temple, Thatun-E vill., Meiktila dist.	place-hsudaungpyi-temple-thatun-e-vill-meiktila-dist
obi-v02-n0132-tx-p0233	current_location_original	in situ	place-in-situ
obi-v02-n0132-tx-p0234	place_of_origin_original	Theingon temple, Kattukan village, Meiktila distr.	place-theingon-temple-kattukan-village-meiktila-distr
obi-v02-n0132-tx-p0234	current_location_original	in situ	place-in-situ
obi-v02-n0133-ob-p0235	place_of_origin_original	Thitmati (near Dhammayazika), Pagan	place-thitmati-near-dhammayazika-pagan
obi-v02-n0133-ob-p0235	current_location_original	Bagan Museum stone 136	place-bagan-museum-stone-136
obi-v02-n0135-tx-p0238	place_of_origin_original	?	place-unknown
obi-v02-n0135-tx-p0238	current_location_original	Mandalay Palace stone 276	place-mandalay-palace-stone-276
obi-v02-n0136-tx-p0239	place_of_origin_original	?	place-unknown
obi-v02-n0136-tx-p0239	current_location_original	Mandalay Palace stone 291a	place-mandalay-palace-stone-291a
obi-v02-n0137-tx-p0240	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0137-tx-p0240	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0138-tx-p0240	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0138-tx-p0240	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0139-tx-p0241	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0139-tx-p0241	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0140-ob-p0242	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0140-ob-p0242	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0141-ob-p0243	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0141-ob-p0243	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0141-re-p0244	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0141-re-p0244	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0142-ob-p0245	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0142-ob-p0245	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0142-re-p0245	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0142-re-p0245	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0143-ob-p0246	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0143-ob-p0246	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0144-re-p0247	place_of_origin_original	Shwegu-byauk temple, Kya-O vill., Bagan	place-shwegu-byauk-temple-kya-o-vill-bagan
obi-v02-n0144-re-p0247	current_location_original	in situ	place-in-situ
obi-v02-n0145-tx-p0248	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0145-tx-p0248	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v02-n0145-tx-p0249	place_of_origin_original	North Guni (IMP 766), Bagan	place-north-guni-imp-766-bagan
obi-v02-n0145-tx-p0249	current_location_original	New Bagan Museum stone 40	place-new-bagan-museum-stone-40
obi-v03-n0001-ob-p0001	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0001-ob-p0001	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0002-re-p0002	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0002-re-p0002	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0003-ob-p0003	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0003-ob-p0003	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0004-ob-p0004	place_of_origin_original	Bagan	place-bagan
obi-v03-n0004-ob-p0004	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0005-ob-p0005	place_of_origin_original	Bagan	place-bagan
obi-v03-n0005-ob-p0005	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0006-ob-p0007	place_of_origin_original	Ngalu-gu (IMP 670), Minnanthu, Pagan	place-ngalu-gu-imp-670-minnanthu-pagan
obi-v03-n0006-ob-p0007	current_location_original	in situ	place-in-situ
obi-v03-n0007-ob-p0008	place_of_origin_original	Shwemyintin temple (IMP 1018/9), Twin village, Bagan	place-shwemyintin-temple-imp-1018-9-twin-village-bagan
obi-v03-n0007-ob-p0008	current_location_original	New Bagan Museum stone J (old PM number 86a+b)	place-new-bagan-museum-stone-j-old-pm-number-86a-b
obi-v03-n0007-re-p0008	place_of_origin_original	Shwemyintin temple (IMP 1018/9), Twin village, Bagan	place-shwemyintin-temple-imp-1018-9-twin-village-bagan
obi-v03-n0007-re-p0008	current_location_original	New Bagan Museum stone J (old PM number 86a+b)	place-new-bagan-museum-stone-j-old-pm-number-86a-b
obi-v03-n0008-ob-p0009	place_of_origin_original	Kazun-o temple (IMP 778), Phwazaw, Bagan	place-kazun-o-temple-imp-778-phwazaw-bagan
obi-v03-n0008-ob-p0009	current_location_original	Mandalay Palace stone 100a+b	place-mandalay-palace-stone-100a-b
obi-v03-n0008-re-p0011	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0008-re-p0011	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0009-ob-p0012	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0009-ob-p0012	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0010-ob-p0013	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0010-ob-p0013	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0011-ob-p0014	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0011-ob-p0014	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0012-ob-p0018	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0012-ob-p0018	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0013-ob-p0019	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0013-ob-p0019	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0014-re-p0020	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0014-re-p0020	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0015-ob-p0021	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0015-ob-p0021	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0016-ob-p0022	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0016-ob-p0022	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0016-re-p0023	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0016-re-p0023	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0017-ob-p0024	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0017-ob-p0024	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0018-ob-p0025	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0018-ob-p0025	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0019-ob-p0026	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0019-ob-p0026	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0020-tx-p0027	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0020-tx-p0027	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0021-ob-p0028	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0021-ob-p0028	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0022-ob-p0033	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0022-ob-p0033	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0023-ob-p0033	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0023-ob-p0033	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0023-re-p0034	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0023-re-p0034	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0024-re-p0036	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0024-re-p0036	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0024-tx-p0035	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0024-tx-p0035	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0025-ob-p0037	place_of_origin_original	Bagan Mahabodhi, Bagan Museum stone 70 (Pl. II 217-218a)	place-bagan-mahabodhi-bagan-museum-stone-70-pl-ii-217-218a
obi-v03-n0025-ob-p0037	current_location_original	Bagan, “S of Ananda”, New Bagan Museum stone 112	place-bagan-s-of-ananda-new-bagan-museum-stone-112
obi-v03-n0025-re-p0038	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0025-re-p0038	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0026-ob-p0039	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0026-ob-p0039	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0026-re-p0041	place_of_origin_original	Bagan	place-bagan
obi-v03-n0026-re-p0041	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0027-ob-p0043	place_of_origin_original	S temple of Myinzi vihara, Thavatti village, Myede	place-s-temple-of-myinzi-vihara-thavatti-village-myede
obi-v03-n0027-ob-p0043	current_location_original	Mandalay Mahamuni	place-mandalay-mahamuni
obi-v03-n0027-re-p0045	place_of_origin_original	Bagan	place-bagan
obi-v03-n0027-re-p0045	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0028-ob-p0046	place_of_origin_original	Bagan	place-bagan
obi-v03-n0028-ob-p0046	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0029-re-p0047	place_of_origin_original	Bagan	place-bagan
obi-v03-n0029-re-p0047	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0030-ob-p0048	place_of_origin_original	Bagan	place-bagan
obi-v03-n0030-ob-p0048	current_location_original	Bagan Museum stone 119	place-bagan-museum-stone-119
obi-v03-n0031-ob-p0049	place_of_origin_original	a temple N of Kubyauk-nge (IMP 1371), Myinkaba, Bagan	place-a-temple-n-of-kubyauk-nge-imp-1371-myinkaba-bagan
obi-v03-n0031-ob-p0049	current_location_original	New Bagan Museum stone 169	place-new-bagan-museum-stone-169
obi-v03-n0032-tx-p0051	place_of_origin_original	Bagan	place-bagan
obi-v03-n0032-tx-p0051	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0033-ob-p0052	place_of_origin_original	Bagan	place-bagan
obi-v03-n0033-ob-p0052	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0034-ob-p0053	place_of_origin_original	Myitmyo, near Thanput village Myeit distr.	place-myitmyo-near-thanput-village-myeit-distr
obi-v03-n0034-ob-p0053	current_location_original	Yangon Universities’ Central Library	place-yangon-universities-central-library
obi-v03-n0035-ob-p0055	place_of_origin_original	Bagan	place-bagan
obi-v03-n0035-ob-p0055	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0035-re-p0056	place_of_origin_original	Bagan	place-bagan
obi-v03-n0035-re-p0056	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0036-ob-p0057	place_of_origin_original	Bagan	place-bagan
obi-v03-n0036-ob-p0057	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0037-ob-p0058	place_of_origin_original	Bagan	place-bagan
obi-v03-n0037-ob-p0058	current_location_original	Mandalay Palace stone 51	place-mandalay-palace-stone-51
obi-v03-n0038-ob-p0062	place_of_origin_original	Thinganyon (IMP 718-9), Minnanthu, Bagan	place-thinganyon-imp-718-9-minnanthu-bagan
obi-v03-n0038-ob-p0062	current_location_original	now in IMP 712	place-now-in-imp-712
obi-v03-n0039-ob-p0065	place_of_origin_original	“near Kyaukku Umin”, Nyaung-U	place-near-kyaukku-umin-nyaung-u
obi-v03-n0039-ob-p0065	current_location_original	inside Kyaukku-Umin	place-inside-kyaukku-umin
obi-v03-n0040-ob-p0066	place_of_origin_original	Bagan, Thitmati temple (IMP 926)	place-bagan-thitmati-temple-imp-926
obi-v03-n0040-ob-p0066	current_location_original	New Bagan Museum stone 139	place-new-bagan-museum-stone-139
obi-v03-n0041-ob-p0068	place_of_origin_original	?	place-unknown
obi-v03-n0041-ob-p0068	current_location_original	Mandalay Palace stone 65	place-mandalay-palace-stone-65
obi-v03-n0042-ob-p0068	place_of_origin_original	Sathin-gu temple (IMP 610; 315 old), Minnanthu, Bagan	place-sathin-gu-temple-imp-610-315-old-minnanthu-bagan
obi-v03-n0042-ob-p0068	current_location_original	Bagan Museum stone 128	place-bagan-museum-stone-128
obi-v03-n0043-ob-p0070	place_of_origin_original	Maungyon-gu (IMP 600-1), Minnanthu, Bagan	place-maungyon-gu-imp-600-1-minnanthu-bagan
obi-v03-n0043-ob-p0070	current_location_original	in situ	place-in-situ
obi-v03-n0044-re-p0072	place_of_origin_original	Thamuti temple (IMP 844), Thitmati, Bagan	place-thamuti-temple-imp-844-thitmati-bagan
obi-v03-n0044-re-p0072	current_location_original	in situ	place-in-situ
obi-v03-n0045-re-p0073	place_of_origin_original	Ngalu-gu (IMP 670), Minnanthu, Pagan	place-ngalu-gu-imp-670-minnanthu-pagan
obi-v03-n0045-re-p0073	current_location_original	in situ	place-in-situ
obi-v03-n0046-re-p0074	place_of_origin_original	Minwaing complex (IMP 680-2), Minnanthu, Bagan	place-minwaing-complex-imp-680-2-minnanthu-bagan
obi-v03-n0046-re-p0074	current_location_original	in situ	place-in-situ
obi-v03-n0047-ob-p0077	place_of_origin_original	Ngalu-gu (IMP 670), Minnanthu, Pagan	place-ngalu-gu-imp-670-minnanthu-pagan
obi-v03-n0047-ob-p0077	current_location_original	in situ	place-in-situ
obi-v03-n0048-ob-p0078	place_of_origin_original	Legaing ?	place-legaing
obi-v03-n0048-ob-p0078	current_location_original	Mandalay Palace stone 61	place-mandalay-palace-stone-61
obi-v03-n0049-ob-p0079	place_of_origin_original	Hmanpaya (IMP 1268), Myinkaba, Bagan	place-hmanpaya-imp-1268-myinkaba-bagan
obi-v03-n0049-ob-p0079	current_location_original	Bagan Museum stone 111	place-bagan-museum-stone-111
obi-v03-n0050-ob-p0080	place_of_origin_original	Myenatha-myo	place-myenatha-myo
obi-v03-n0050-ob-p0080	current_location_original	Mandalay Palace stone 63	place-mandalay-palace-stone-63
obi-v03-n0051-ob-p0081	place_of_origin_original	a site near Thitmati, West Phwazaw, Bagan	place-a-site-near-thitmati-west-phwazaw-bagan
obi-v03-n0051-ob-p0081	current_location_original	now in Phwazaw inscr. shed	place-now-in-phwazaw-inscr-shed
obi-v03-n0052-re-p0083	place_of_origin_original	Amana complex (IMP 575), Minnanthu, Bagan	place-amana-complex-imp-575-minnanthu-bagan
obi-v03-n0052-re-p0083	current_location_original	in situ	place-in-situ
obi-v03-n0053-ob-p0085	place_of_origin_original	either Thettawya temple (A) or Zedihla (B 2) at Myingondaing-myo; Mandalay Palace stone 64	place-either-thettawya-temple-a-or-zedihla-b-2-at-myingondaing-myo-mandalay-palace-stone-64
obi-v03-n0053-ob-p0085	current_location_original	copy Mandalay Mahamuni stone	place-copy-mandalay-mahamuni-stone
obi-v03-n0054-ob-p0087	place_of_origin_original	Tawya-min-kyaung, Prome	place-tawya-min-kyaung-prome
obi-v03-n0054-ob-p0087	current_location_original	in situ	place-in-situ
obi-v03-n0055-ob-p0089	place_of_origin_original	Shwemyintin temple (IMP 1018/9), Twin village, Bagan	place-shwemyintin-temple-imp-1018-9-twin-village-bagan
obi-v03-n0055-ob-p0089	current_location_original	New Bagan Museum stone J (old PM number 86a+b)	place-new-bagan-museum-stone-j-old-pm-number-86a-b
obi-v03-n0056-ob-p0090	place_of_origin_original	Kazun-o temple (IMP 778), Phwazaw, Bagan	place-kazun-o-temple-imp-778-phwazaw-bagan
obi-v03-n0056-ob-p0090	current_location_original	Mandalay Palace stone 100a+b	place-mandalay-palace-stone-100a-b
obi-v03-n0056-re-p0091	place_of_origin_original	Kazun-o temple (IMP 778), Phwazaw, Bagan	place-kazun-o-temple-imp-778-phwazaw-bagan
obi-v03-n0056-re-p0091	current_location_original	Mandalay Palace stone 100a+b	place-mandalay-palace-stone-100a-b
obi-v03-n0057-tx-p0092	place_of_origin_original	Kazun-o temple (IMP 778), Phwazaw, Bagan	place-kazun-o-temple-imp-778-phwazaw-bagan
obi-v03-n0057-tx-p0092	current_location_original	Mandalay Palace stone 100a+b	place-mandalay-palace-stone-100a-b
obi-v03-n0058-ob-p0094	place_of_origin_original	Htisaung village, N of Myinmu (Pl.); in situ; or Taungyon temple, Pinde village (List)	place-htisaung-village-n-of-myinmu-pl-in-situ-or-taungyon-temple-pinde-village-list
obi-v03-n0058-ob-p0094	current_location_original	Mandalay Mahamuni no. 461	place-mandalay-mahamuni-no-461
obi-v03-n0059-ob-p0095	place_of_origin_original	near Dhammayazika (IMP 926 ?) Thitmati, Bagan; in situ	place-near-dhammayazika-imp-926-thitmati-bagan-in-situ
obi-v03-n0059-ob-p0095	current_location_original	Mandalay Mahamuni stone number ?	place-mandalay-mahamuni-stone-number
obi-v03-n0060-ob-p0097	place_of_origin_original	Kazun-o temple (IMP 778), Phwazaw, Bagan	place-kazun-o-temple-imp-778-phwazaw-bagan
obi-v03-n0060-ob-p0097	current_location_original	Mandalay Palace stone 100a+b	place-mandalay-palace-stone-100a-b
obi-v03-n0061-ob-p0100	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0061-ob-p0100	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0062-ob-p0102	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0062-ob-p0102	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0063-ob-p0103	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0063-ob-p0103	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0063-re-p0106	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0063-re-p0106	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0064-ob-p0109	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0064-ob-p0109	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0065-ob-p0109	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0065-ob-p0109	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0066-ob-p0110	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0066-ob-p0110	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0066-re-p0111	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0066-re-p0111	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0067-ob-p0112	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0067-ob-p0112	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0068-ob-p0113	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0068-ob-p0113	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0069-ob-p0114	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0069-ob-p0114	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0070-re-p0115	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0070-re-p0115	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0071-ob-p0117	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0071-ob-p0117	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0072-re-p0119	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0072-re-p0119	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0073-ob-p0120	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0073-ob-p0120	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0074-ob-p0122	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0074-ob-p0122	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0075-ob-p0123	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0075-ob-p0123	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0076-re-p0124	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0076-re-p0124	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0077-ob-p0127	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0077-ob-p0127	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0077-re-p0128	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0077-re-p0128	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0078-ob-p0131	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0078-ob-p0131	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0079-tx-p0132	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0079-tx-p0132	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0079-tx-p0134	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0079-tx-p0134	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0080-ob-p0135	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0080-ob-p0135	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0081-ob-p0135	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0081-ob-p0135	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0082-ob-p0138	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0082-ob-p0138	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0083-ob-p0139	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0083-ob-p0139	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0084-ob-p0141	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0084-ob-p0141	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0085-ob-p0145	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0085-ob-p0145	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0085-re-p0146	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0085-re-p0146	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0086-ob-p0147	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0086-ob-p0147	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0086-re-p0150	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0086-re-p0150	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0087-ob-p0152	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0087-ob-p0152	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0087-re-p0155	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0087-re-p0155	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0088-ob-p0158	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0088-ob-p0158	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0089-ob-p0159	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0089-ob-p0159	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0090-ob-p0160	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0090-ob-p0160	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0090-re-p0161	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0090-re-p0161	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
